cuisine	types	name	ingredients	difficulty	health_banners
	['afternoon-tea', 'lunch', 'side-dish', 'snack']	Cheese & garlic pull-apart loaf	['50g butter, softened, plus extra for the tin', '500g pack white bread mix', '100g cheddar, grated', '25g parmesan, grated', '2 garlic cloves, finely chopped', 'small pack parsley, finely chopped']	More effort	[]
	['canapes']	Cheese & pineapple canapés	['500g fresh pineapple pieces', '1 bunch mint', '25g toasted sesame seeds', '250g pack halloumi']	Easy	['Gluten-free', 'Vegetarian']
	['dinner', 'lunch', 'main-course', 'side-dish', 'vegetable']	Beetroot & lentil tabbouleh	['1 small pack flat-leaf parsley, plus extra leaves to serve (optional)', '1 small pack mint', '1 small pack chives', '200g radishes', '2 beetroot, peeled and quartered', '1 red apple, cored, quartered and sliced', '1 tsp ground cumin', '4 tbsp olive oil', '250g pack cooked quinoa', '400g can chickpeas, drained and rinsed', '400g can green lentils, drained', '2 lemons,  juiced']	Easy	['Gluten-free', 'Healthy', 'Vegan', 'Vegetarian']
	['brunch', 'dinner', 'lunch', 'supper']	Potato, bacon & gruyère toastie	['1 peeled potato', '50g bacon lardons', '2 slices of  sourdough bread', '1 tbsp crème fraîche', 'pinch  caraway seeds', '50g grated  gruyère', '2-3 tbsp sauerkraut', '25g sliced Reblochon or Camembert', '1 tsp sunflower oil', '1 tsp butter']	Easy	[]
['british']	['afternoon-tea', 'dessert']	Cherry & almond tarts	['375g pack all-butter puff pastry', '75g self-raising flour, plus extra for dusting', '12 rounded tsp morello cherry jam', '75g plain sponge or madeira cake', '100g butter, softened', '75g ground almond', '75g golden caster sugar', '2 medium eggs', '½ tsp almond extract', '25g flaked almond', '100g icing sugar, sieved to decorate']	Easy	['Freezable (Bake from frozen)']
['french']	['dinner', 'main-course']	Braised beef in red wine	['2kg boned shin or feather blade of beef, cut into 6 x 2.5cm thick steaks (ask your butcher to do this)', '3 tbsp plain flour', '3 tbsp clarified butter', '1 ½l (2 bottles) full-bodied red wine', '3 medium carrots, cut into 2cm thick slices', '1 celery stick, cut into 1cm thick slices', '30 baby onions  or shallots, peeled but left whole', '9 garlic cloves, peeled but left whole', '2 tsp black peppercorn, crushed', '1 bouquet garni (made with a few  parsley stalks, 4 bay leaves and 6 thyme sprigs, tied together with string)', '50g unsalted butter', '300g button mushroom, trimmed', '150g Jambugo ham, finely sliced, or any smoked bacon such as pancetta or lardons, freshly fried', '2 tbsp chopped flat-leaf parsley']	More effort	['Freezable']
	['dessert']	Roast quince fool with madeira	['2 large quince, peeled and sliced', '100g sugar', '1 vanilla bean, seeds scraped out', '1 orange, zested', '½ lemon, juiced', '300ml madeira', '350ml double cream', '150ml Greek yogurt', 'handful of toasted hazelnuts']	Easy	['Gluten-free']
['french']	['lunch', 'main-course']	Ham, potato & cheese stuffed loaf	['500g pack bread mix', '2 tsp mustard powder', '500g bag new potato', '500ml tub crème fraîche', '175g extra-mature cheddar, grated, plus a little extra to scatter on', 'small bunch parsley, chopped', 'a little plain flour, for dusting', '1 bunch spring onions, sliced', '400g thick sliced lean ham, diced, any fat removed', '1 tbsp olive oil, for greasing', '1 egg, beaten']	Easy	['Freezable']
['british']	['afternoon-tea', 'dessert', 'treat']	Frozen banana ghosts	['200g bar white chocolate (supermarket own brand Belgian is good), broken into chunks', '4 medium-large, ripe bananas', '85g desiccated coconut (you won’t use it all)', 'handful dark chocolate drops']	Easy	['Easily doubled', 'Freezable']
['british']	['dinner', 'main-course']	Easy sausage casserole	['2 tbsp olive or  rapeseed oil', '1 onion, finely chopped', '2 medium sticks celery, finely chopped', '1 yellow pepper, chopped', '1 red pepper, chopped', '6 cooking chorizo sausages (about 400g)', '6 pork sausages (about 400g)', '3 fat garlic cloves, chopped', '1 ½ tsp sweet smoked paprika', '½ tsp ground cumin', '1 tbsp dried thyme', '125ml white wine', '2 x 400g cans cherry tomatoes or chopped tomatoes', '2 sprigs fresh  thyme', '1 chicken stock cube', '1 x 400g can aduki beans, drained and rinsed', '1 bunch chives, snipped (optional)']	Easy	['Freezable']
	['main-course', 'treat']	Steak marinade	['5 tbsp soy sauce', '5 tbsp rice wine vinegar', '½ tsp grated ginger', '1 tsp honey', '1 red chilli, finely chopped']	Easy	[]
	['breakfast', 'brunch', 'dessert']	Slow cooker spiced apples with barley	['½ cup barley', '2 eating apples', '½ tsp cinnamon', 'a grating of fresh nutmeg', 'finely grated zest 1 large orange', '4 tbsp natural yogurt']	Easy	['Healthy', 'Vegetarian']
['french']	['dinner', 'fish-course', 'main-course']	Fish stew with roast garlic & saffron	['3 whole heads garlic', '150ml good olive oil, plus extra for drizzling', 'few good pinches of flaky sea salt', '50ml Pernod', 'good pinch of saffron strands', '1 fennel bulb', '4 celery sticks', '1 onion', '1 red chilli, seeds left in', '2 tbsp olive oil', '4 garlic cloves', '2 tbsp fennel seeds', 'pinch of saffron', '2 bay leaves', '50ml Pernod', '200ml white wine', '750ml passata', '3 grey mullet fillets (about 500g in total), skin on, cut into large chunks', '300g gurnard fillets, skin on, cut into large chunks', '200g prepared squid and tentacles, cleaned and cut into rings', 'juice 1 lemon', '4 tbsp chopped flat leaf parsley, plus extra to serve', 'toasted slices of baguette, to serve']	More effort	['Freezable (soup base only)', 'Healthy']
	['dinner', 'lunch']	Smoked mackerel, parsnip & puy lentil salad	['500g parsnips, peeled and cut into small cubes', '1 tbsp olive oil', '1 tsp clear honey', '2 lemons, 1 juiced, 1 cut into wedges', '2 tsp creamed horseradish', '100g bag watercress', '2 x 250g pouches ready-to-eat puy lentils', '4 smoked mackerel fillets, flaked']	Easy	[]
['british']	['dessert', 'dinner']	Sticky sultana pudding	['100g butter, plus extra for the basin', '200g plain flour', '1 tsp baking powder', '85g light muscovado sugar', '100g sultana', '2 large eggs, lightly beaten', '2 tbsp milk', 'golden syrup and custard, to serve']	Easy	[]
['chinese']	['dinner', 'main-course']	Lighter Sweet & sour pork	['225g pork tenderloin', '1 carrot (140g), cut in approx 5cm long strips', '1 tbsp rapeseed oil, plus 2 tsp', '2 garlic cloves, finely chopped', '2 tsp finely chopped ginger', '3 spring onions, ends trimmed, cut into long diagonal slices', '½ red pepper, deseeded, cut into long thin strips', '200g long-grain rice, cooked', '1 egg white', '¼ tsp Chinese five-spice powder', '1 tbsp cornflour', '1 ½ tsp self-raising flour', '1 tsp dark soy sauce', '½ tsp sesame oil', '1 tbsp Chinese white rice vinegar or cider vinegar', '2 tsp golden caster sugar', '1 tsp tomato purée', '1 tsp cornflour, blended with 1 tsp water', '175ml vegetable bouillon, made with 1⁄2 tsp powder (we used Marigold Swiss Vegetable Bouillon)']	Easy	['Easily doubled', 'Healthy']
['british']	['dinner', 'fish-course', 'lunch', 'main-course']	Salmon with new potato & watercress salad	['1 banana shallot, halved – one half thinly sliced, the other finely chopped', '220g pack salmon trout or salmon fillets, skinned', '1 tbsp chopped dill, plus 2 sprigs', '1 ½ tbsp white wine vinegar', '250g new potatoes, sliced ', '140g trimmed green beans, halved ', '1 tbsp extra virgin  rapeseed oil', '1 tsp wholegrain mustard', 'small handful watercress, finely chopped']	Easy	[]
	['dinner', 'lunch', 'supper']	Baked potato skins with brie & truffle	['5 large jacket potatoes, cooked, cooled and cut into wedges, or 10 large roast potatoes from Christmas Day, cut in half', '50g butter, melted', '150g ripe brie, diced', '3 tsp picked thyme leaves', 'drizzle of truffle oil, to serve (optional)', 'fresh truffle shavings (available from Waitrose), to serve (optional)']	Easy	['Gluten-free']
	['buffet', 'canapes', 'cheese-course']	Caraway oatcakes with stilton & damson jam	['80g butter', '100g jumbo rolled oats', '100g normal oats', '60g light spelt flour,  plus extra for dusting', '1 tsp sea salt', '1 tsp baking powder', '½ tsp golden caster sugar', '1 tbsp caraway seeds', 'stilton & damson jam, to serve']	Easy	['Vegetarian']
	['afternoon-tea', 'dessert', 'treat']	Ice cream scones	['1 pint vanilla or strawberry ice cream, melted', '175g self-raising flour', '2 tsp baking powder']	Easy	['Vegetarian']
['american']	['dinner', 'main-course']	Sloppy Joe pizza breads	['500g pack lean  beef mince', '350g jar tomato and chilli pasta sauce', '1 baguette', '2 x 125g balls mozzarella, drained and torn', 'small handful  basil, torn']	Easy	[]
['british']	['dinner', 'main-course', 'starter', 'supper']	Chestnut & shallot tatins with mushroom & madeira sauce	['550g medium-sized banana shallots', '2 tbsp sunflower oil', '2 tsp balsamic vinegar', '1 ½ tbsp light soft brown sugar', '320g pack ready-rolled puff pastry', 'plain flour, for dusting', '100g vacuum-packed cooked chestnuts, quartered', '2 tsp thyme leaves, plus extra to garnish', 'roasted carrots, to serve', 'steamed cabbage, to serve', 'handful dried mixed mushrooms (you need around 3 tbsp)', '2 tbsp sunflower oil', '140g chestnut mushrooms, sliced', '1 tbsp butter', '1 tbsp plain flour', '3 tbsp madeira']	More effort	['Freezable', 'Vegetarian']
	['snack', 'starter']	Avocado with Virgin Mary dressing	['2 tomatoes, quartered', '¼ tsp Worcestershire sauce', '¼ tsp or a few shakes  chilli sauce (we used sriracha)', 'good pinch celery salt', '1 small ripe avocado, halved and stoned', '3 piemento stuffed green olives, halved']	Easy	['Gluten-free']
['chinese']		Chinese-style lemon marmalade chicken	['200g lemon marmalade', '2 garlic cloves, crushed', 'small knob of ginger, peeled and finely grated (about 1 tbsp)', '1 tbsp soy sauce', '1 tsp sunflower oil', 'juice and zest 1 lemon', '8 chicken thighs, skin on and bone in', '2 spring onions, sliced diagonally', 'rice and stir-fried Tenderstem broccoli, to serve']	Easy	[]
['asian']	['lunch']	Veggie noodle pot	['100g noodles (rice, soba or egg)', '3 tbsp frozen peas', 'handful sugar snap peas or mangetout, halved lengthways', 'handful baby corn, halved lengthways', '1 spring onion, sliced', '½ red pepper, deseeded and chopped', '1 tbsp reduced-salt soy sauce', '1 tsp clear honey', '½ garlic clove, crushed', 'juice 1/2 lemon', 'grating of fresh ginger (optional)', '1 tbsp olive oil', 'splash of milk', '2 eggs, beaten']	Easy	['Vegetarian']
	['dessert', 'treat']	Boozy chocolate fondue	['75ml chocolate sauce (we used Monin)', '40ml salted caramel', 'splash of brandy (or Tia Maria, or Bailey’s)', '1 cinnamon stick', 'strawberries, marshmallows, shortbread fingers']	Easy	['Gluten-free', 'Vegetarian']
['italian']	['dinner', 'main-course']	Pea & tarragon risotto	['25g butter', '1 onion, finely chopped', '1 small garlic clove, crushed', '140g risotto rice', '600ml hot vegetable stock', '85g frozen peas', '2 tbsp chopped tarragon (basil and parsley work well, too)', '1 tbsp grated parmesan']	Easy	['Vegetarian']
	['dessert', 'treat']	Raspberry tea ice lollies	['100g raspberries', '3 raspberry teabag', '1 tbsp maple syrup', 'juice of 1 lime']	Easy	['Freezable', 'Dairy-free', 'Egg-free', 'Gluten-free', 'Vegan', 'Vegetarian']
	['side-dish']	Parmesan roasties	['2kg floury potatoes, peeled and cut in half, or quarters if large', '5 tbsp sunflower oil', '5 tsp fine polenta', '100g parmesan, finely grated']	Easy	['Gluten-free']
['british']	['afternoon-tea', 'dessert', 'dinner', 'treat']	Tom's orange & poppyseed cake	['2 medium oranges', '350g caster sugar', '150g self-raising flour', '¾ tsp baking powder', '150g ground almond', '2½ tbsp poppy seeds', '3 medium eggs', '175g caster sugar', '4 medium eggs', 'juice and grated zest of 1 large orange  and 1 lemon', '100g caster sugar', '100g unsalted butter']	More effort	['Freezable (cake only)']
['british']	['soup', 'supper']	Smoked haddock chowder	['450g smoked cod or smoked haddock (undyed)', '1 bay leaf', '2 tbsp light  olive oil', '50g butter', '2 onions, finely chopped', '2 leeks, halved lengthways and thinly sliced', '3 celery  sticks, thinly sliced', 'sweetcorn  kernels from 1 corn-on-the-cob, or 140g/5oz frozen sweetcorn', '900g potato, peeled and diced', '3 garlic cloves, crushed with 1 tsp sea salt', '2 tsp chopped fresh  thyme or ½ tsp dried thyme', '600ml milk', 'chopped fresh  parsley, for sprinkling']	Easy	['Freezable']
['british']	['dinner', 'lunch', 'main-course', 'starter', 'supper']	British onion soup	"['50g butter or 2 tbsp dripping', '1kg onion, finely sliced', '1 tbsp golden caster sugar', 'few sprigs fresh  thyme', '3  fresh  bay leaves', '150ml cider', ""1l stock (vegetable or chicken, it's up to you)"", '4 thick slices from a round country loaf', '100g  mature cheddar, grated ', 'large handful parsley, chopped ']"	Easy	['Freezable (without the topping)']
['british']	['dinner', 'starter']	Shallot tatins with goat's cheese	"['250g small  plum tomato (eg Santa)', '125ml olive oil', '1sprig fresh  thyme, leaves stripped off', '600g small  shallot  – the smallest you can get – or halve them if they are large', '1large sprig fresh  rosemary', '50g golden caster sugar', '50g butter, cut into small dice', '3 tbsp balsamic vinegar', 'half a 500g pack puff pastry, thawed if frozen', ""120g ripe log of  goat's cheese, such as Soignon petit Sainte-Maure, or 3 x 60g Crottin de Chavignol goat’s cheese, at room temperature"", 'small  basil leaves, to garnish']"	A challenge	[]
['indian']	['dinner', 'side-dish']	Basmati pilaff	['500g basmati rice', '100g butter', '1large onion, finely chopped', '1large sprig fresh  thyme', '2 bay leaves', '2 cinnamon sticks', '8 cardamom pods, split open', '3 cloves', '4-6 thinly pared strips lemon zest', '1l boiling  chicken stock or water']	Easy	[]
['indian']	['buffet', 'dinner', 'main-course', 'side-dish', 'vegetable']	Fragrant vegetable & cashew biryani	"['500g basmati rice', '2 large onions, halved and thinly sliced', '4 tbsp sunflower oil', 'thumb-size piece fresh root ginger, shredded', ""65g sachet korma curry paste  (we used Sharwood's)"", '2 cinnamon sticks', '6 green cardamom pods', '3 star anise', '250g diced potatoes', '1 small cauliflower, cut into small florets', '250g Greek yogurt', '225g frozen peas', '2 good pinches saffron', '½ tsp rosewater', 'butter, for greasing', '100g roasted, salted cashew  nuts', '2 onions, halved and very thinly sliced', '3 tbsp sunflower oil', 'good handful coriander']"	More effort	['Healthy', 'Vegetarian']
['german']	['buffet', 'side-dish']	Christmas red cabbage	['1 large red cabbage  (about 1kg/2lb 4oz)', '25g butter', '2 red onions, finely chopped', 'finely grated zest and juice 1 orange', '1 cinnamon stick', '150ml port', '1 tbsp red wine vinegar']	Easy	['Easily halved', 'Vegetarian']
['french']	['buffet', 'dinner', 'lunch', 'main-course', 'snack', 'starter', 'supper']	Artichoke, bacon & cheese tart	['500g pack  shortcrust pastry  (thawed if frozen), or make your own with 200g/8oz plain flour and 100g/4oz butter', '2 eggs, plus 1 egg yolk, beaten', '1 tbsp  sunflower oil', '4 slices  back bacon', '284ml carton  double cream', '2 garlic cloves, finely chopped', 'small bunch flat leaf parsley, chopped', '290g jar artichoke  in oil, drained, rinsed and the large pieces halved', '100g mature cheddar, grated']	Easy	['Freezable']
['italian']	['dinner', 'main-course', 'pasta', 'snack', 'starter', 'supper']	Butternut & chorizo spaghetti	['half a large butternut squash, peeled, deseeded and cut into small cubes', '100g piece  chorizo, chopped ', '1 tbsp olive oil', '400g cherry tomato', 'large handful sage  leaves, shredded', '400g spaghetti', 'grated parmesan, to serve (optional)']	Easy	['Easily halved', 'Healthy']
['british']	['dinner', 'main-course']	No-roll chicken pastry wraps	"['4 tbsp olive oil', '200g pack chestnut mushrooms, sliced', 'handful parsley  leaves, chopped', '1 plump garlic clove, crushed', ""375g pack ready-rolled puff pastry  (make sure it's rectangular, not round)"", '4 skinless chicken  breasts (about 140g/5oz each)', '1 egg, beaten']"	Easy	['Freezable']
['british']	['dinner', 'main-course']	Pancetta-wrapped salmon	['200g small  new potato, sliced', '3 sprigs tarragon, leaves chopped', 'zest 1 lemon', 'knob of  butter', '2 x skinless salmon fillet', '4 slices  pancetta  or prosciutto']	Easy	['Easily doubled', 'Easily halved']
['irish']	['dinner', 'lunch', 'main-course']	Guinness & honey glazed pork loin	['300ml Guinness', '100ml clear honey', '250g light muscovado sugar', '2kg skinless, boneless loin of  pork, ask your butcher for the thick end ', 'splash white wine, Champagne or water', 'few sprigs flat leaf parsley']	Easy	[]
['moroccan']	['dinner', 'lunch', 'side-dish', 'supper']	Spinach, broad bean & feta salad	['250g couscous', '300g frozen broad beans', '125g baby spinach  leaves', '20g pack fresh mint', '85g black olives', '200g pack feta cheese']	Easy	['Vegetarian']
['indian']	['dinner', 'main-course']	Indian turkey with spinach & new potatoes	['450g halved new potato', '2 tbsp vegetable oil', '1 onion, finely chopped', '2 garlic cloves, crushed', '450g minced turkey', '5 tbsp Madras curry paste', '400g can chopped tomato', '300ml/½ pt chicken stock', '150g bag baby spinach']	Easy	['Egg-free', 'Nut-free']
['british']	['dinner', 'lunch', 'supper']	Fish cakes with tartare sauce	['100g white  breadcrumb', '2 eggs', '450g potato, peeled', '450g smoked haddock', '1 lemon, grated zest', '2 tbsp chopped fresh  parsley', 'flour, for dusting', '3 tbsp vegetable oil, for frying', '200g mayonnaise', '2small gherkins, chopped', '2 tbsp caper, roughly chopped', '1small shallot, very finely chopped', '1 tsp horseradish  sauce', '½ tsp dry or made  mustard', '2 tbsp finely chopped fresh  parsley']	Easy	[]
['british']	['dinner', 'lunch', 'main-course', 'supper']	Bacon-wrapped monkfish	['400g monkfish  tail, sliced into 2 fillets', '2 sprigs fresh  thyme, leaves stripped', '12 rashers (about 140g/5oz) dry-cure rindless smoked streaky bacon', '2 large  tomatoes, halved', '3-4 tbsp vinaigrette', '225g bag  watercress  and salad leaves']	Easy	['Healthy']
	['side-dish', 'snack']	Polenta sweet potato fries with herby dip	['1kg sweet potatoes scrubbed and cut into fries (leave the skin on)', '3 tbsp olive oil', '1 tbsp smoked salt', '4 tbsp polenta', '180g Greek yogurt', '1 jalapeño (deseeded if you don’t like it very hot), roughly chopped', '1 garlic clove, roughly chopped', '1small pack mint, leaves picked', '1smal pack coriander', '1 lime, juiced', '1 tsp ground cumin']	Easy	['Gluten-free', 'Vegetarian']
['scandinavian']	['breakfast', 'brunch', 'fish-course', 'lunch', 'supper']	Gravadlax with dill crêpes, chilli & chive cream and pickled onion	['200g plain flour', '2 large eggs, plus 1 egg yolk', '500ml semi-skimmed milk', 'small pack dill, chopped', 'sunflower oil, for frying', '1 small red onion, sliced', '50ml white wine vinegar', '2 tbsp golden caster sugar', '100g soured cream', '1 red chilli, deseeded and finely chopped', '3 tbsp snipped chives', '600g gravadlax', '2 red chillies, sliced (optional)', '2 lemons, cut into wedges']	More effort	[]
['british']	['lunch', 'snack', 'treat']	Chunky pear & apricot flappers	['100g golden syrup', '85g butter', '2 tbsp demerara sugar', '1 tsp vanilla extract', '140g porridge oat (use rolled organic oats if you can, as they have bigger flakes)', '85g dried apricot, roughly chopped', '50g dried  pear']	Easy	[]
['british']	['dinner', 'main-course']	Festive gammon	['1 unsmoked boneless gammon, weighing about 5kg', '2 tbsp coriander seeds', '2 tbsp fennel seeds', '2 tbsp cloves', '2 star anise', '8 juniper berries', '750g demerara sugar', '300g sea salt  flakes', '250g Dijon mustard', '6 carrots, peeled', '2 heads celery, broken into sticks', '3 onions, halved', '2 leeks', '1 head garlic, unpeeled and halved', '5 bay leaves', '1 bunch parsley', '100ml white wine vinegar']	A challenge	[]
['british']	['side-dish', 'snack', 'vegetable']	Sweet potato chips	['4 sweet potatoes, scrubbed and cut into large chips', '2 tbsp  olive oil', '2 tbsp light soy sauce', 'freshly grated  nutmeg  (optional)']	Easy	[]
['american']	['buffet', 'dessert', 'dinner', 'lunch']	Lemon cheesecake tartlets	['4 tbsp lemon curd', '2 x 200g tubs Philadelphia lite cheese', '6 tbsp summer fruit sauce, from a bottle', '8 sweet dessert  tartlet cases  (from a pack)', '100g blueberries', '100g raspberry', '1 tbsp cassis  (blackcurrant liqueur)', 'icing sugar, for dusting', 'fresh mint  sprigs']	Easy	[]
['italian']	['brunch', 'dinner', 'lunch', 'main-course', 'pasta', 'supper']	Asparagus, broad bean & smoked salmon pasta	['25g butter', '6 spring onions, sliced', '6  tbsp dry  white wine  or vermouth', '200g carton crème fraîche', 'pinch freshly grated nutmeg', '2 tbsp chopped fresh  dill  (optional)', 'juice ½ lemon', '700g young  broad bean  in pods (to give about 175g/6oz shelled beans)', '175g young  asparagus', '350g spirali or  spaghetti', '100g smoked salmon, cut into small pieces']	More effort	[]
['british']	['afternoon-tea', 'breakfast', 'brunch', 'buffet', 'side-dish', 'snack', 'supper']	Banana & cinnamon whirls	['225g strong white flour', '225g malted granary  bread  flour', '1 tsp salt', '1 tsp caster sugar', '7g sachet easy-blend yeast', '150ml warm milk', '1 egg, beaten', '1 tbsp  olive oil', '100-150ml warm water', '50g unsalted butter, melted', '4 medium  bananas', '200g dried apricot, chopped', '2 tsp cinnamon', '100g light muscovado sugar', 'zest 1  orange', '4 tbsp runny honey']	Easy	['Freezable']
['british']	['lunch', 'soup', 'supper']	Chunky fish chowder	['2 tsp olive oil', '2 leeks, finely sliced', '550g potato, cut into small cubes', '1l fish stock', '1 lemon, zest only', '300ml whole  milk', '330g can sweetcorn, rinsed and drained', '250g skinless, boneless  salmon, cut into chunks', '250g skinless, boneless white  fish, cut into chunks', 'handful chives, snipped with scissors', '2 tbsp double cream  (optional)']	Easy	['Freezable', 'Healthy']
['british']	['dinner', 'lunch', 'main-course']	Rocket, mushroom & bacon quiche	['250g plain flour', '1 tsp sea salt', '125g cold  butter, diced', '1 tbsp thyme leaves', '1 egg, beaten', '1 tbsp olive oil, to brush the tin', '1 egg yolk, to glaze', '3 eggs', '3 egg yolks', '200ml crème fraîche', '200ml milk', 'small handful tarragon  leaves, chopped', '200g smoked  streaky bacon, roughly chopped', '5 tbsp olive oil', '1large handful red onion, chopped', '2heads red  chicory, shredded', '250g flat cap mushroom, sliced', '200g wild  rocket', '100g gruyère, grated', '100g mature cheddar, grated']	More effort	['Freezable']
['british']	['dinner', 'lunch', 'main-course']	Pork chops with fruity red cabbage	['2 large or  baking  potatoes, cut into thin wedges', '2 tbsp  olive oil', '½ red  cabbage  (approx 350g/12oz), core removed and finely sliced', '1 onion, halved and sliced', '2 tbsp  cranberry  sauce', '1 apple, peeled, cored and chopped', '2 tsp  wholegrain mustard', '4 pork  loin chops, approx 140g/5oz each']	Easy	['Easily halved']
['chinese']	['supper']	Chilli chicken with honey & soy	['1 tbsp olive oil', '375g packet diced (uncooked)  chicken  breast', '1 red pepper', 'half a bunch of spring onions  – about 6', 'half a 250g packet of rice noodles', '½ tsp red chilli  spice blend (chopped fresh chilli in a tube) or a small pinch of crushed chillies (from a jar)', '3 tbsp soy sauce, preferably dark', '1 tbsp clear honey', '5 Savoy cabbage  leaves', 'a small handful of fresh  coriander, about half a pack']	Easy	[]
['french']	['buffet', 'lunch', 'side-dish', 'supper']	Green bean salad	['600g green beans, trimmed', '3 tbsp olive oil', '2fat garlic cloves, thinly sliced', '1 tbsp balsamic vinegar', '3 tbsp chopped fresh mint']	Easy	['Dairy-free', 'Healthy', 'Vegan', 'Vegetarian']
['british']	['dinner', 'lunch', 'main-course', 'supper']	Panfried fish with fresh beetroot salsa	['4 small diced cooked  beetroot', '8 chopped spring onions', '1 seeded and chopped red chilli', '2 tbsp chopped fresh mint', '2 tbsp lemon juice', '5 tbsp olive oil', '4 fillets of unskinned firm white  fish', 'a little  plain flour', '25g butter']	Easy	[]
['asian']	['dinner', 'lunch', 'main-course', 'side-dish', 'snack', 'supper']	Veggie stir-fried noodles	['150g pack medium egg noodle', '1 tbsp vegetable oil', '2.5cm piece fresh ginger, finely chopped', '2 garlic cloves, finely chopped', '1 large carrot, cut into matchsticks', '1 yellow pepper, deseeded and thinly sliced', '100g mangetout, sugarsnaps or frozen peas', '2 spring onions, finely chopped', '85g beansprout (optional)', '2 tbsp soy sauce', '1 tsp white wine vinegar']	Easy	['Vegetarian']
['british']		Mulled wine kit	['25cm square butter  muslin (available from department & hardware stores)', '85g demerara sugar', '1 tsp ground  ginger', '½ tsp ground nutmeg', '1 cinnamon stick', '70cl bottle red wine', '8 - 12 cloves', '1 orange']	Easy	['Vegetarian']
['british']	['lunch', 'supper']	Fish with peas & lettuce	['1 Little Gem lettuce, shredded', '2 spring onions, thickly sliced', 'handful frozen peas', '1 tbsp olive oil', '140g boneless white  fish  fillet', '1 tbsp reduced-fat  crème fraîche']	Easy	[]
['spanish']	['buffet', 'snack', 'starter']	Tortilla tapas	['3 tbsp olive oil', '1large onion, thinly sliced', '3medium-size potatoes, peeled and thinly sliced', '2 garlic cloves, crushed', '2large red peppers, quartered, seeded and thinly sliced', '6large eggs, lightly beaten', '½ tsp dried crushed  chilli flakes', 'handful flatleaf parsley, chopped']	More effort	['Vegetarian']
['british']	['lunch', 'main-course', 'supper']	Creamy baked haddock & tatties	['400g smoked haddock  (undyed is better, but not essential), skinned and chopped into chunks', '1 trimmed  leek, finely sliced', 'handful of parsley, chopped', '142ml carton double cream', '2medium baking potatoes, about 200g/7oz each, skin on, sliced as thinly as possible']	Easy	[]
['british']	['lunch', 'main-course']	Pumpkin & potato gratin	['3 tbsp sunflower oil', '1large onion, sliced', '2 garlic cloves, crushed', '1large red chilli, seeded and chopped', '700g pumpkin  or butternut squash, cut into wedges and peeled, then cut into chunks', '450g potato, peeled and cut into small cubes', '6-8 fresh  sage  leaves, finely chopped', '140g dolcelatte  cheese, cubed', '50g parmesan, finely grated', '150ml vegetable stock', '284ml carton double cream', '50g butter', '140g fresh white  breadcrumb', '25g walnut, chopped', 'a handful of fresh  parsley, chopped']	Easy	['Vegetarian']
['british']	['dinner', 'main-course']	Stuffed cabbage – Trôo style	['1.5-2kg/3lb 5oz-4lb 8oz Savoy, white or green cabbage, thickly shredded', '50g butter', '800g fabulous butchers  sausages, or Duchy Originals, skinned']	Easy	[]
['british']	['dinner', 'lunch', 'soup', 'supper']	Orange, carrot & mint soup	['large knob of butter', '700g carrot, peeled and thinly sliced', '1 large onion, thinly sliced', '1 large garlic clove, crushed', '1l light vegetable stock', '125ml freshly squeezed orange juice', '2 tbsp finely chopped fresh mint', 'double cream, for drizzling - optional']	Easy	['Healthy', 'Vegetarian']
['american']	['brunch', 'main-course']	One-pan English breakfast	['4 good-quality pork chipolatas', '4 rashers smoked back bacon', '140g button mushroom', '6 eggs, beaten', '8 cherry tomatoes, halved', 'handful grated cheese (optional)', '1 tbsp snipped chives']	Easy	[]
['british']	['buffet', 'dessert', 'dinner', 'lunch', 'treat']	Basil & white chocolate creams with sticky balsamic strawberries	['284ml pot  single cream', '1 large bunch basil, leaves and stalks torn, plus extra leaves to serve', '300g good-quality white chocolate, chopped', '50g golden caster sugar', '2 tbsp  balsamic vinegar', '250g strawberry, hulled and halved']	Easy	[]
['british']	['dinner', 'main-course']	Lemon-rubbed salmon	['zest and juice 1 large lemon', '1 garlic clove, finely chopped', '½ pack fresh  tarragon, finely chopped', '2 tbsp olive oil', '4 x boneless salmon  fillets']	Easy	['Healthy']
['british']	['buffet', 'dinner', 'main-course', 'supper']	Baked aubergines stuffed with minced lamb	['4 small, or 8 baby aubergines', 'vegetable oil, for frying', '1 tbsp olive oil, plus extra for drizzling', '1 large onion, finely chopped', '4 garlic cloves, finely chopped', '1-2 red or green chillies, according to your taste, deseeded and finely chopped', '1 tsp sugar', '2 tbsp each currants  and pine nuts', '1 tbsp each ground cinnamon and  garam masala', '1 tsp ground turmeric', '225g lean minced lamb', 'small bunch  coriander  leaves, finely chopped (leaving some to serve)', '2 tomatoes, sliced', 'lemon  slices, to serve']	More effort	[]
['british']	['dinner', 'side-dish']	Horseradish mash	['900g King Edward or Maris Piper potatoes', '50g butter', '100ml whipping cream', '3 tbsp milk', '2 tbsp fresh horseradish, ready grated horseradish from a jar, or creamed horseradish']	Easy	['Freezable']
