cuisine	types	name	ingredients	difficulty	health_banners
['indian']	['dinner', 'lunch', 'main-course', 'supper']	Easy chicken korma	['small knob fresh  ginger, peeled and finely sliced', '1 garlic clove', '1 onion, sliced', '1 tbsp  vegetable oil', '4 skinless  chicken  breasts, cut into bite-size pieces', '1 tsp garam masala', '100ml chicken stock', '3 tbsp low-fat fromage frais', '2 tbsp  ground almonds', 'handful toasted, sliced  almonds, to serve', 'coriander leaves, plain rice, naan bread or chapatis, to serve']	Easy	['Freezable']
['british']	['dinner', 'main-course', 'supper']	All-in-one chicken, squash & new potato casserole	['¼ small butternut squash, peeled and diced (200g approx)', '8 small new potatoes', '1 tsp ground coriander', '1 tbsp thyme  leaves', '600ml chicken stock', '1 garlic clove, crushed', '2 skinless chicken  breasts', '175g prepared French beans, courgette or broccoli', '25g pitted green olives  in brine, drained']	Easy	['Freezable', 'Healthy']
['british']	['dinner', 'lunch']	Crispy bacon-basted turkey	"[""5kg-6kg oven-ready turkey, neck and giblets removed and saved for the Sticky port gravy (see 'Goes well with', far right)"", '2 thyme sprigs', '1 onion, halved', '1 lemon, halved', '2 bay leaves', '1 garlic bulb, halved', '85g flaky sea salt', '2 tbsp fresh thyme leaves', '1 tsp crushed black pepper', '6 rashers smoked streaky bacon or pancetta, chopped into small pieces', '140g butter, softened', '1 tbsp maple syrup']"	More effort	['Freezable (butter only)']
['chinese']	['dinner', 'main-course']	Pork meatballs in hoisin broth	['500g pack lean  pork mince', '2 tbsp soy sauce', '2 tbsp cornflour', '1 tsp Chinese five-spice powder', '225g can water chestnut, drained, half finely chopped, half sliced', '500ml chicken stock', '3 tbsp hoisin sauce', 'thumb-sized piece ginger, shredded', '2 large carrots, shaved into strips with a potato peeler', '8 Chinese leaves, thick part sliced, leaves shredded', '300g pack beansprout', 'bunch spring onions, cut into lengths, plus a few tops chopped to serve']	Easy	[]
['italian']	['dinner', 'main-course']	Creamy pasta with asparagus & peas	['250g fusilli or your favourite pasta shape', '300g asparagus spear, woody ends removed, cut into lengths', '175g frozen pea', 'zest and juice ½  lemon', '100g soft cheese with chives']	Easy	['Healthy', 'Vegetarian']
['french']	['dessert']	Apricot & ginger frangipane tart	['200g plain flour', '100g cold butter, cubed', '50g golden caster sugar', 'few drops  vanilla extract', '1 egg yolk', '100g butter, softened', '100g golden caster sugar', '2 eggs', '140g ground almond', '75g plain flour, plus extra for dusting', '2 balls stem ginger in syrup, finely chopped, plus 3 tbsp syrup', '8-10 apricots, stoned and quartered', 'icing sugar,  crème fraîche and vanilla bean paste (optional)']	More effort	[]
['british']	['afternoon-tea', 'dessert']	Peach Melba cheesecake	"['100g butter, melted, plus a little extra for the tin', ""200g crunchy biscuit (we used Fox's butter biscuits)"", '600g soft cheese', '100g icing sugar, plus extra to taste', '2 tsp vanilla extract', '300ml pot double cream', '450g raspberry', '3 really ripe peaches, peeled if you like, or 6 canned peach halves (juice saved), diced into raspberry-sized chunks']"	More effort	[]
	['starter']	Festive filled brioche centrepiece with baked camembert	['4 large eggs', '20ml milk', '350g strong white bread flour', '7g sachet fast-action dried yeast', '30g caster sugar', '5g salt', '½ tsp mixed spice', '200g unsalted butter, cubed and softened', '1 egg, beaten with a pinch of salt', 'scattering of poppy seed', '1 whole 250g camembert in a wooden, stapled carton', '2-3 sprigs thyme', '1 garlic bulb', '1 tbsp quince paste (membrillo), mashed', '5 cooked chestnut halves', '½ tbsp dried, chopped cranberry mixed with ½ tbsp cranberry sauce', '1 tbsp mushroom pâté', '30g fresh cranberry', 'rosemary springs or bay leaves']	More effort	[]
	['dinner', 'fish-course', 'main-course', 'supper']	Sole meunière with blood orange & crispy capers	['2 tbsp rapeseed oil or groundnut oil', '2 tbsp capers', '1 blood orange', '2 tbsp plain flour', '2 lemon sole, or plaice fillets, pinboned', '50g unsalted butter, cubed', '½ lemon', 'pinch of chilli flakes', 'few thyme sprigs', 'handful parsley, finely chopped', '100g spinach, wilted, to serve']	Easy	[]
['british']	['dessert']	Hot cross bread & lemon pudding	['knob of butter, for the dish', '4 stale hot cross buns', '200g lemon curd', '2 large eggs', '200ml double cream', '200ml milk', '½ tsp vanilla extract', '4 tbsp caster sugar', 'little  lemon zest', 'cream or vanilla ice cream, to serve (optional)']	Easy	[]
['thai']	['buffet', 'canapes', 'starter']	Spicy mince & lettuce cups	['1 tbsp sunflower oil', 'large piece fresh root ginger, peeled and grated', '2 garlic cloves, crushed', '2 red chillies, deseeded and finely sliced', '500g minced chicken, turkey or pork', '85g light brown sugar', '2 tbsp fish sauce', 'juice 1 lime', '2 lime leaves, finely shredded', 'mix of iceberg lettuce, Little Gem and cos leaves', 'large handful  mint and coriander  leaves, very roughly chopped', 'handful toasted  peanuts, roughly chopped', '2 shallots, finely sliced into rings', '1 lime, cut into wedges']	Easy	['Easily doubled', 'Freezable']
['mexican']	['side-dish', 'vegetable']	Brazil nut refried beans	['4 Brazil nuts', '400g can kidney beans', '1 garlic clove, crushed', '1 tsp ground cumin', '1 tsp ground coriander', '1 tsp smoked paprika', '2 limes, juiced']	Easy	['Gluten-free', 'Vegan', 'Vegetarian']
		Honey & almond layer cake	['280g unsalted butter, softened, plus extra for greasing', '225g light muscovado sugar', '140g clear honey, plus 2 tbsp', '3 medium eggs, plus 4 medium egg yolks (reserve the whites for the buttercream)', '280g plain flour', '100g ground almonds', '1 tbsp baking powder', '1 tsp vanilla extract', '125ml milk', '140g white caster sugar', '75g blanched almonds', '350g unsalted butter, softened', '4 medium egg whites', '250g golden caster sugar', '2 tbsp clear honey']	A challenge	['Freezable (un-iced)']
	['dinner']	Baked beans on toast with pancetta & poached eggs	['1 tbsp olive oil', '1 onion, sliced', '1 small garlic clove, crushed', '2 tsp smoked paprika', '400g can cannellini beans, drained and rinsed', '400g can chopped tomatoes', '½ tbsp soft brown sugar', '1 tbsp Worcestershire sauce', '2 large eggs', '2 large slices wholemeal bread', '4 thin slices crispy pancetta or bacon (optional)']	Easy	['Healthy']
	['dessert']	Baked vegan cheesecake with raspberries & clementine	['100g unsalted  cashews', '175g coconut cream', '150g vegan soft cheese', '1 tbsp cornflour', '2 tsp vanilla bean paste', '70ml maple syrup', '50g coconut oil, melted', '½ lemon, juiced', '200g raspberries', '2 tbsp caster sugar', '50g shelled pistachios, roughly chopped', '50g candied clementine peel', '200g porridge oats', '75g caster sugar', '4 tbsp coconut oil, melted']	More effort	['Dairy-free', 'Egg-free', 'Vegan', 'Vegetarian']
['indian']	['dinner', 'main-course']	Tandoori spiced sea bream	['drizzle olive oil, for frying', '2 sea bream fillets', '1 tsp garlic paste (blend lots of peeled garlic with a little vegetable oil, then freeze in ice cube trays)', '1 tsp ginger paste (made as above)', '2 green chillies', '¼ tsp red chilli powder', '½ tsp turmeric', '½ tsp garam masala', 'juice ½ lime', '100g unsalted butter']	Easy	['Freezable (Freeze butter only)']
	['lunch', 'main-course', 'side-dish']	Roasted grape, carrot & wild rice salad with balsamic maple dressing	['200g brown basmati & wild rice mix', '300g baby carrot, peeled', '250g red seedless grape, picked from the stalk', '1 tbsp extra virgin olive or rapeseed oil', '200g green bean', '100g bag pecan', '2 good handfuls rocket leaves', '200g pack feta cheese, crumbled into chunks', '2 tbsp maple syrup', '3 tbsp balsamic vinegar', 'juice ½ lemon', '2 tbsp extra virgin olive or rapeseed oil']	Easy	['Gluten-free', 'Vegetarian']
	['dinner', 'fish-course', 'lunch', 'supper']	Sea bass & artichoke salad	['100g couscous', '175g pack  chargrilled artichokes, roughly chopped', '½ tsp Dijon mustard', '1½ tbsp olive oil', '½ small pack dill, leaves finely chopped', '½ small pack parsley, leaves finely chopped', '1 lemon, zested and juiced', '2large handfuls watercress', '2 sea bass fillets']	Easy	[]
	['dinner', 'lunch', 'supper']	Mexican salmon salad	['2 tortillas', '2 tbsp olive oil', '½ tsp ground coriander', '3 tbsp Greek yogurt', '1 tsp smoked paprika', '2 salmon fillets', '1 lime, zested and juiced', '2 Little Gem lettuces, separated into leaves', '198g can sweetcorn, drained', '½small pack coriander, roughly chopped', '300g pack cherry tomatoes, halved']	Easy	[]
	['afternoon-tea', 'dessert', 'treat']	Puff pastry mince pies	['butter for greasing', 'plain flour for dusting', '2 x 320g sheets all-butter puff pastry', '350g mincemeat', '2 eggs, beaten', 'demerara sugar to sprinkle']	Easy	['Vegetarian']
	['cocktails', 'drink']	Fruit punch	['8-10  strawberries, halved or sliced', '½  orange, sliced', '½ lemon, sliced', 'handful of  mint leaves', 'large handful of ice', '500ml pineapple juice', '300ml orange juice', '300ml lemonade']	Easy	['Dairy-free', 'Egg-free', 'Gluten-free', 'Vegan']
['moroccan']	['main-course']	Harissa lamb cutlets with pomegranate couscous	['100g 0% fat Greek yogurt', '1 heaped tbsp harissa', '4 lean  lamb cutlets, fat trimmed', '100g couscous', '125ml hot low-sodium vegetable stock', '400g can chickpea in water, drained', 'zest and juice 1  lemon', '1 tbsp white wine vinegar', '6 dried apricots, chopped', 'small pack  pomegranate seeds', 'small pack  mint, chopped']	Easy	[]
	['lunch']	Wild salmon & avocado triangles	['3 triangular bread thins', '1 lemon, halved', 'a few  dill sprigs, plus extra to serve', '1 small red onion, 1/2 sliced, the rest finely chopped', '2 skinless, boneless wild salmon fillets', '1 small avocado']	Easy	[]
['middle-eastern']	['buffet', 'canapes']	Tangy roast pepper & walnut dip	['1tsp each ground cumin  and ground pimenton (smoked paprika), plus extra to serve', '6 tbsp extra-virgin olive oil', '100g walnut halves', '225g roasted red pepper from a jar, drained', '1 tbsp tomato purée', '1 garlic clove, crushed', '2 tbsp pomegranate molasses  (or substitute lemon juice or red wine vinegar)']	Easy	['Dairy-free', 'Vegan', 'Vegetarian']
	['dessert']	Strawberries & cream slice	['375ml double cream', '2 tsp vanilla bean paste', '4 egg yolks (freeze the whites for another recipe)', '90g golden caster sugar', '20g cornflour', '15g plain flour', '1 gelatine sheet', '500g strawberries, hulled and thinly sliced', '3 tbsp strawberry jam, warmed and sieved (optional)', '170g unsalted butter', '75g golden caster sugar', '200g plain flour', '75g cornflour']	Easy	[]
	['dinner']	Harissa fish with bulgur salad	['100g bulgur wheat', '½ small cucumber, deseeded and finely chopped', '100g cherry tomatoes, quartered', '25g pitted green olives', 'small handful of parsley, finely chopped', '2tbsp rose harissa', '2tsp honey', '1 garlic clove, crushed', '½ lemon, juiced', '2tbsp olive oil', '½ red onion, finely sliced', '2 x 120g skinless, boneless white fish fillets, such as cod or haddock']	Easy	['Healthy', 'Low calorie']
	['dessert']	Trifle cheesecake	['3 gelatine leaves', '3 tbsp custard powder', '200ml whole milk', '300ml pot double cream', '100g butter, melted, plus a little extra for greasing', '250g digestive biscuit', '3 x 300g tubs cream cheese', '200g golden caster sugar', '1 tbsp vanilla bean paste or extract', '135g pack raspberry jelly', '175g frozen  berry', '1 tbsp icing sugar', '1 tbsp sherry (optional)']	Easy	[]
	['dinner']	Harissa fish with bulgur salad	['100g bulgur wheat', '½ small cucumber, deseeded and finely chopped', '100g cherry tomatoes, quartered', '25g pitted green olives', 'small handful of parsley, finely chopped', '2tbsp rose harissa', '2tsp honey', '1 garlic clove, crushed', '½ lemon, juiced', '2tbsp olive oil', '½ red onion, finely sliced', '2 x 120g skinless, boneless white fish fillets, such as cod or haddock']	Easy	['Healthy', 'Low calorie']
		Homemade breadcrumbs	['2 slices day-old white bread (crusts removed, if you prefer)']	Easy	['Vegetarian']
	['cocktails']	Piña colada	['120ml pineapple juice', '60ml white rum', '60ml coconut cream', 'wedge of pineapple, to garnish (optional)']	Easy	[]
	['dinner', 'main-course', 'supper']	Sausage & fennel risotto	['4 sausages, sliced', '1 tbsp butter', '2 bulbs  fennel, sliced, fronds reserved', '1 tsp fennel seeds', '1 garlic clove, crushed', '300g risotto rice', 'glass of white wine', '1l chicken stock', '50g parmesan, grated']	Easy	['Freezable']
['irish']	['side-dish', 'snack']	Fruit & spice soda bread	['100g rolled porridge oat', '25g butter, diced', '200g plain flour', '200g plain wholemeal flour, plus extra for dusting', '100g caster sugar', '1 tsp bicarbonate of soda', '1 ½ tsp mixed spice', '50g raisin', '50g sultana', '50g stoned date, finely chopped', '3 tbsp mixed peel', '450ml buttermilk', '3-4 tbsp demerara sugar']	Easy	[]
['american']	['dinner', 'lunch', 'main-course', 'supper']	Beef & bacon meatloaf with tomato sauce	['1 tbsp vegetable oil, plus extra for greasing', '1 onion, chopped', '200g smoked bacon lardons', '1 tsp smoked paprika', '50g fresh breadcrumbs', '500g beef mince', '1 egg', '2 garlic cloves, crushed', '500g pack  passata', '2 tbsp onion marmalade', 'small pack basil, leaves only']	Easy	['Freezable']
	['treat']	Reindeer & snowman chocolate bark	['100g milk chocolate, chopped', '100g dark chocolate, chopped', '7 red Smarties', '8-10  small pretzels', '22 white mini marshmallows', '1 red jelly shoe lace, cut into lengths', 'sprinkles and stars', 'black food writing pen']	Easy	[]
['french']	['dinner', 'lunch', 'main-course', 'supper']	Omelette pancakes with tomato & pepper sauce	['4 large eggs', 'handful basil leaves', '2 tsp rapeseed oil, plus a little extra for the pancakes', '1 yellow pepper, quartered, deseeded and thinly sliced', '2 garlic cloves, thinly sliced', '1 tbsp cider vinegar', '400g can chopped tomatoes', 'wholemeal bread or salad leaves, to serve']	Easy	['Gluten-free', 'Healthy', 'Vegetarian']
		Peruvian chicken, avocado & quinoa salad	['50g uncooked quinoa', '100g frozen sweetcorn', '1 tbsp extra virgin olive oil', '75g cherry tomatoes, quartered', 'small pack coriander, leaves roughly chopped', '2 spring onions, trimmed and finely sliced', 'zest and juice 1 lime', '1/2 long  red chilli, finely chopped (deseeded if you don’t like it too hot)', '1 ripe but firm  avocado', '200g skinless, cold, cooked roast chicken, cut into chunky pieces']	Easy	['Gluten-free']
		Wholemeal flatbreads	['350g wholemeal flour, plus extra for dusting', '4 tsp cold-pressed rapeseed oil']	Easy	['Freezable', 'Healthy', 'Vegetarian']
	['dessert']	Rainbow cheesecake	['170g butter, plus extra for the tin', '140g Oreo biscuits (or similar) cream removed', '140g digestive biscuits, crushed to fine crumbs', '600g full-fat soft cheese', '170g golden caster sugar', '2 tbsp plain flour', '1½ tsp vanilla extract', '2 large eggs', '200g soured cream', 'gel food colourings (red, orange, yellow, green, blue and purple)', 'double cream, whipped to decorate (optional)']	Easy	[]
	['lunch']	French onion tart with cheesy thyme pastry	['200g plain flour, plus extra for dusting', '100g cold butter, cubed, plus 25g', '150g gruyère, comté or vegetarian Italian-style hard cheese, grated', 'small handful of  thyme, leaves picked', '1 tbsp olive oil', '3 large  onions, finely sliced', '2 tbsp white wine or  sherry vinegar', '1 tbsp sugar', '2 brown anchovies, finely chopped, or use 1 tsp olive tapenade or umami paste', '2 large  eggs', '300ml double cream', '1 tbsp extra virgin olive oil', '2 tsp balsamic vinegar', '2 sundried tomatoes, finely sliced', '6-8 pitted black  olives, thinly sliced', '1 tsp capers', 'a few handfuls of  rocket']	More effort	['Freezable', 'Vegetarian']
	['breakfast', 'brunch']	Fluffy Japanese pancakes	['150g self-raising flour', '½ tsp baking powder', '2 tbsp golden caster sugar', '2 eggs', '1 tbsp rapeseed, sunflower or grapeseed oil', '180ml milk', 'dash of vanilla extract', 'oil spray for cooking or a mild-flavoured cooking oil (whatever you use in the batter)', 'maple syrup, ice cream, crisp bacon, berries.']	Easy	['Vegetarian']
['american']	['dinner', 'main-course']	BBQ chicken burgers	['4 skinless, boneless chicken breasts', '4 rashers bacon (optional)', '4 large burger buns, sliced in half', 'lettuce, tomato and red onion, to serve', '4 tbsp tomato ketchup', '4 tbsp brown sauce', 'splash chilli sauce (optional)', '2 tsp clear honey', '2 garlic cloves, crushed']	Easy	[]
['chinese']	['dinner', 'lunch', 'main-course', 'supper']	Stir-fried ginger miso steak with broccoli	['200g lean sirloin steaks, all visible fat removed', '1 tbsp miso paste (I used Clearspring)', 'thumb-sized piece ginger, half finely grated, half cut into matchsticks', '4 garlic cloves, 1 finely grated, 3 sliced', '175g broccoli, cut into florets', '2 star anise', '2 nests of wholewheat noodles', '4 spring onions, cut into lengths, then finely shredded into long strips', '2 tsp rapeseed oil', '175g button mushrooms, halved if large', 'reduced-salt  soy sauce, to serve (optional)', 'sesame oil, to serve (optional)']	Easy	[]
['british']	['afternoon-tea', 'treat']	Custard kisses	['175g softened butter', '50g golden caster sugar', '50g icing sugar', '2 egg yolks', '2 tsp vanilla extract', '300g plain flour, plus extra for dusting', '100g softened butter', '140g icing sugar, sifted, plus a little extra', '2 tbsp custard powder', 'few drops yellow food colouring, if you have any']	Easy	['Freezable (Raw dough or un-iced baked biscuits can be frozen)']
['indian']	['side-dish', 'snack']	Indian oven chips	['1kg floury potatoes such as Maris Piper, peeled and cut into chunky chips', '½ tsp turmeric', '3 tbsp sunflower oil', 'thumb-sized piece of ginger, peeled and chopped, or finely grated into a paste', '3 garlic cloves, peeled and chopped, or finely grated into a paste', '1 tsp fennel seeds', 'generous pinch of cayenne pepper']	Easy	['Gluten-free', 'Healthy', 'Vegan', 'Vegetarian']
['british']	['dinner', 'lunch', 'main-course', 'supper']	Sausage & maple swede traybake	['1 tbsp olive oil', '2 tbsp maple syrup', '½ small pack thyme, leaves picked', '1 tsp cumin seeds', '2 tsp red wine vinegar', '1 large swede (about 900g/2lb), peeled and cut into 3cm/11/4in chunks', '2 red onions, cut into wedges', '8 pork sausages', '3 sharp eating apples, such as Granny Smith or Pink Lady, cut into wedges and cored', 'cooked broccoli, to serve']	Easy	[]
	['treat']	Candy apples	['8 red apples', '400g caster sugar', '1 tsp lemon juice', '4 tbsp golden syrup', 'a few drops  red food colouring (optional) ', '8 sticks, chopsticks or lolly sticks']	Easy	['Dairy-free', 'Egg-free', 'Gluten-free', 'Vegan', 'Vegetarian']
['british']	['dinner', 'main-course']	Ratatouille with goat's cheese & herby crumble	"['2 aubergines', '3 courgettes', '2 red peppers', '1 green pepper', '6 tbsp olive oil', '2 medium onions, coarsely chopped', '2 garlic cloves, crushed', '400g can Italian chopped tomato', 'a large handful of fresh basil, chopped', ""350g goat's cheese  with a rind, such as Capricorn"", '350g sliced white bread, crusts removed', '1 tbsp green pesto', '1 tbsp each chopped fresh parsley, basil and chives']"	Easy	['Freezable', 'Vegetarian']
['british']	['afternoon-tea', 'buffet', 'dinner', 'lunch', 'main-course', 'snack', 'supper']	Ultimate onion tart	['300g shortcrust pastry, thawed if frozen', '25g butter', '2 tbsp olive oil', '900g onion, halved and thinly sliced', '2 medium eggs', '300ml double cream', '40g vegetarian  parmesan -style cheese, grated']	More effort	['Vegetarian']
['british']	['afternoon-tea', 'dessert']	Marmalade bar	['200g self-raising flour', '1 tsp mixed spice', '100g golden caster sugar', 'zest 1 orange', 'zest ½ lemon', '100g mixed dried fruit', '140g butter', '5 tbsp marmalade', '125ml milk', '1 tsp white wine vinegar', '2 tbsp icing sugar', '1 tbsp demerara sugar']	Easy	['Freezable']
['italian']	['dinner', 'main-course']	Tuna & broccoli pasta bake	['2 x 185g cans tuna in olive oil, drained well, 1 tbsp oil reserved', '2 x 400g cans chopped tomato with garlic and herbs', '350g dried pasta shapes', '300g broccoli, chopped into small florets', '200g pack light soft cheese', '100g cheddar, finely grated', '25g breadcrumb', 'salad, to serve (optional)']	Easy	['Freezable (Freeze leftovers)']
['british']	['breakfast', 'brunch']	Full English frittata with smoky beans	['2 low-fat  sausages, sliced', '4 rashers extra lean bacon, all fat removed, chopped', '150g pack button mushroom, halved, or larger ones quartered', '8 egg whites, or use 350ml liquid egg whites from a carton', '3 tbsp milk', '140g cherry tomato, halved', '2 x 400g cans reduced salt and sugar baked beans', '1 ½ tsp smoked paprika', 'small bunch chives, snipped']	Easy	[]
['italian']	['dinner', 'main-course']	Baked turkey meatballs with broccoli & crispy potatoes	['1 onion, grated', '1 large carrot, grated', '3 garlic cloves, crushed', '1 tbsp rosemary leaves, chopped', '350g pack turkey mince', '4 large potatoes, skin on and cut into small cubes', '1 tbsp olive oil', '400g can of cherry tomatoes', '2 tbsp grated parmesan', '350g thin-stemmed broccoli', 'bunch basil leaves, shredded']	Easy	[]
['british']	['side-dish']	Buttery baked corn on the cob	['100g butter, softened', '1 garlic clove, crushed', '1 tbsp chopped parsley', '4 corn on the cob']	Easy	['Vegetarian']
	['brunch', 'dinner', 'lunch', 'supper']	Lentil kedgeree	['2 eggs', '250g leftover basic lentils', '250g pouch of wholegrain rice', '150g frozen peas', '200g cooked haddock', 'parsley and lemon wedges, to serve']	Easy	['Gluten-free', 'Healthy']
['thai']	['dinner', 'main-course']	Super-fast Pad Thai	['200g rice noodles', '140g frozen peas', '200g frozen prawns', '2 tbsp sunflower oil', '100g beansprouts', 'small bunch spring onions, sliced', '2 beaten eggs', '3 tbsp roasted peanuts', '2 tbsp soy sauce', '2 tbsp sweet chilli sauce', 'small bunch coriander, leaves only']	Easy	[]
	['dessert', 'treat']	Summer apricot Victoria sponge	['225g unsalted butter, softened, plus extra for the tins', '225g golden caster sugar', '4 large eggs, at room temperature', '225g self-raising flour', '½ tsp  baking powder', '½ tsp fine  sea salt', '2 tbsp milk', '200g apricot conserve', '3-4 canned  apricot halves, drained and chopped', '6 lemon or regular  thyme sprigs, leaves picked from 1, the rest left whole', '300ml double cream', '2 tbsp icing sugar, plus extra for dusting', '1 vanilla pod, split and seeds scraped, or 1 tsp vanilla bean paste']	Easy	['Freezable', 'Vegetarian']
	['lunch']	Fresh salmon niçoise	['1 red onion (about 130g), finely chopped', '2 tbsp apple cider vinegar', '2 tbsp extra virgin olive oil', '12 pitted Kalamata olives, quartered', '2 tbsp chopped dill', '2 tsp chopped tarragon leaves', '400g small baby potatoes', '2 eggs', '320g fine green beans, trimmed', '4 wild salmon fillets (about 100-125g each), defrosted if frozen', '2 x 160g  Little Gem lettuces, 1 shredded', '4 tomatoes, cut into wedges']	Easy	['Gluten-free', 'Healthy']
	['dinner']	Harissa fish with bulgur salad	['100g bulgur wheat', '½ small cucumber, deseeded and finely chopped', '100g cherry tomatoes, quartered', '25g pitted green olives', 'small handful of parsley, finely chopped', '2tbsp rose harissa', '2tsp honey', '1 garlic clove, crushed', '½ lemon, juiced', '2tbsp olive oil', '½ red onion, finely sliced', '2 x 120g skinless, boneless white fish fillets, such as cod or haddock']	Easy	['Healthy', 'Low calorie']
		Homemade breadcrumbs	['2 slices day-old white bread (crusts removed, if you prefer)']	Easy	['Vegetarian']
	['cocktails']	Piña colada	['120ml pineapple juice', '60ml white rum', '60ml coconut cream', 'wedge of pineapple, to garnish (optional)']	Easy	[]
	['dinner', 'main-course', 'supper']	Sausage & fennel risotto	['4 sausages, sliced', '1 tbsp butter', '2 bulbs  fennel, sliced, fronds reserved', '1 tsp fennel seeds', '1 garlic clove, crushed', '300g risotto rice', 'glass of white wine', '1l chicken stock', '50g parmesan, grated']	Easy	['Freezable']
['irish']	['side-dish', 'snack']	Fruit & spice soda bread	['100g rolled porridge oat', '25g butter, diced', '200g plain flour', '200g plain wholemeal flour, plus extra for dusting', '100g caster sugar', '1 tsp bicarbonate of soda', '1 ½ tsp mixed spice', '50g raisin', '50g sultana', '50g stoned date, finely chopped', '3 tbsp mixed peel', '450ml buttermilk', '3-4 tbsp demerara sugar']	Easy	[]
['american']	['dinner', 'lunch', 'main-course', 'supper']	Beef & bacon meatloaf with tomato sauce	['1 tbsp vegetable oil, plus extra for greasing', '1 onion, chopped', '200g smoked bacon lardons', '1 tsp smoked paprika', '50g fresh breadcrumbs', '500g beef mince', '1 egg', '2 garlic cloves, crushed', '500g pack  passata', '2 tbsp onion marmalade', 'small pack basil, leaves only']	Easy	['Freezable']
	['treat']	Reindeer & snowman chocolate bark	['100g milk chocolate, chopped', '100g dark chocolate, chopped', '7 red Smarties', '8-10  small pretzels', '22 white mini marshmallows', '1 red jelly shoe lace, cut into lengths', 'sprinkles and stars', 'black food writing pen']	Easy	[]
['french']	['dinner', 'lunch', 'main-course', 'supper']	Omelette pancakes with tomato & pepper sauce	['4 large eggs', 'handful basil leaves', '2 tsp rapeseed oil, plus a little extra for the pancakes', '1 yellow pepper, quartered, deseeded and thinly sliced', '2 garlic cloves, thinly sliced', '1 tbsp cider vinegar', '400g can chopped tomatoes', 'wholemeal bread or salad leaves, to serve']	Easy	['Gluten-free', 'Healthy', 'Vegetarian']
		Peruvian chicken, avocado & quinoa salad	['50g uncooked quinoa', '100g frozen sweetcorn', '1 tbsp extra virgin olive oil', '75g cherry tomatoes, quartered', 'small pack coriander, leaves roughly chopped', '2 spring onions, trimmed and finely sliced', 'zest and juice 1 lime', '1/2 long  red chilli, finely chopped (deseeded if you don’t like it too hot)', '1 ripe but firm  avocado', '200g skinless, cold, cooked roast chicken, cut into chunky pieces']	Easy	['Gluten-free']
		Wholemeal flatbreads	['350g wholemeal flour, plus extra for dusting', '4 tsp cold-pressed rapeseed oil']	Easy	['Freezable', 'Healthy', 'Vegetarian']
	['dessert']	Rainbow cheesecake	['170g butter, plus extra for the tin', '140g Oreo biscuits (or similar) cream removed', '140g digestive biscuits, crushed to fine crumbs', '600g full-fat soft cheese', '170g golden caster sugar', '2 tbsp plain flour', '1½ tsp vanilla extract', '2 large eggs', '200g soured cream', 'gel food colourings (red, orange, yellow, green, blue and purple)', 'double cream, whipped to decorate (optional)']	Easy	[]
	['lunch']	French onion tart with cheesy thyme pastry	['200g plain flour, plus extra for dusting', '100g cold butter, cubed, plus 25g', '150g gruyère, comté or vegetarian Italian-style hard cheese, grated', 'small handful of  thyme, leaves picked', '1 tbsp olive oil', '3 large  onions, finely sliced', '2 tbsp white wine or  sherry vinegar', '1 tbsp sugar', '2 brown anchovies, finely chopped, or use 1 tsp olive tapenade or umami paste', '2 large  eggs', '300ml double cream', '1 tbsp extra virgin olive oil', '2 tsp balsamic vinegar', '2 sundried tomatoes, finely sliced', '6-8 pitted black  olives, thinly sliced', '1 tsp capers', 'a few handfuls of  rocket']	More effort	['Freezable', 'Vegetarian']
	['breakfast', 'brunch']	Fluffy Japanese pancakes	['150g self-raising flour', '½ tsp baking powder', '2 tbsp golden caster sugar', '2 eggs', '1 tbsp rapeseed, sunflower or grapeseed oil', '180ml milk', 'dash of vanilla extract', 'oil spray for cooking or a mild-flavoured cooking oil (whatever you use in the batter)', 'maple syrup, ice cream, crisp bacon, berries.']	Easy	['Vegetarian']
['american']	['dinner', 'main-course']	BBQ chicken burgers	['4 skinless, boneless chicken breasts', '4 rashers bacon (optional)', '4 large burger buns, sliced in half', 'lettuce, tomato and red onion, to serve', '4 tbsp tomato ketchup', '4 tbsp brown sauce', 'splash chilli sauce (optional)', '2 tsp clear honey', '2 garlic cloves, crushed']	Easy	[]
['chinese']	['dinner', 'lunch', 'main-course', 'supper']	Stir-fried ginger miso steak with broccoli	['200g lean sirloin steaks, all visible fat removed', '1 tbsp miso paste (I used Clearspring)', 'thumb-sized piece ginger, half finely grated, half cut into matchsticks', '4 garlic cloves, 1 finely grated, 3 sliced', '175g broccoli, cut into florets', '2 star anise', '2 nests of wholewheat noodles', '4 spring onions, cut into lengths, then finely shredded into long strips', '2 tsp rapeseed oil', '175g button mushrooms, halved if large', 'reduced-salt  soy sauce, to serve (optional)', 'sesame oil, to serve (optional)']	Easy	[]
['british']	['afternoon-tea', 'treat']	Custard kisses	['175g softened butter', '50g golden caster sugar', '50g icing sugar', '2 egg yolks', '2 tsp vanilla extract', '300g plain flour, plus extra for dusting', '100g softened butter', '140g icing sugar, sifted, plus a little extra', '2 tbsp custard powder', 'few drops yellow food colouring, if you have any']	Easy	['Freezable (Raw dough or un-iced baked biscuits can be frozen)']
